0.11293985145409757, 4.625777983960175e-26
0.12318853825994872, 4.651729667447857e-26
0.14912903888778137, 4.709743541615609e-26
0.16743831782084312, 4.740383941079673e-26
0.21107633060407932, 4.801185484541731e-26
0.23699066310095387, 4.8310590752600836e-26
0.29874291361077543, 4.876811997087549e-26
0.33929855037579804, 4.8796875298839686e-26
0.43761446420060895, 4.836842091217326e-26
0.48841712189898123, 4.801185484541731e-26
0.6048887215494438, 4.729009611351615e-26
0.6751010691861007, 4.6885005430820633e-26
0.8264301145201289, 4.5984604223941954e-26
0.9223661970603905, 4.5611863285206145e-26
1.1423330754505854, 4.4929283687656196e-26
1.2749476632835997, 4.4575952595296225e-26
1.5789683405930812, 4.3825079093831323e-26
1.762251415029648, 4.342933389272417e-26
2.157264365931939, 4.2513836138664283e-26
2.3661963226761005, 4.2046274505966557e-26
2.6098617311371455, 4.0810562212252124e-26
2.7648020880007484, 4.0143678231215964e-26
2.9625208667075174, 3.8862628370411324e-26
3.084338022740397, 3.8132482667853943e-26
3.24809744622619, 3.69173304336339e-26
3.401267304374411, 3.6174005205759607e-26
3.602555446786139, 3.487713991457466e-26
3.707478429733472, 3.4089004300622833e-26
3.904092165478843, 3.266297966133207e-26
4.04124237558772, 3.199082387016914e-26
4.231270752040009, 3.078885116126602e-26
4.430794095323391, 3.0037618218201565e-26
4.747607079768685, 2.8722301591572936e-26
5.029422398558556, 2.802905855990293e-26
5.61185247386913, 2.675943095437295e-26
6.119652885781244, 2.6176017300343955e-26
7.152376496601097, 2.518012444185086e-26
7.936407669565491, 2.4717985242426387e-26
9.659417356921484, 2.383725062592321e-26
10.780616176606408, 2.34267683192344e-26
13.197767361586504, 2.2687037507355625e-26
14.815618790395863, 2.2390857629324474e-26
18.671043564340284, 2.1881888324358325e-26
21.204402914743742, 2.1689227626998252e-26
27.34967395614953, 2.1395923281763516e-26
30.882551740628905, 2.1337549965996216e-26
40.065834687199676, 2.1226266846774802e-26
45.50450440480054, 2.1220515781181965e-26
58.69703662627678, 2.1220515781181965e-26
66.66487508572592, 2.1220515781181965e-26
85.99603879622263, 2.1381545617781422e-26
97.67218081306588, 2.1476438200063248e-26
125.9954061207303, 2.165759676623764e-26
143.1025913880695, 2.1755364881315888e-26
184.60028780599131, 2.194515004587954e-26
208.4544828073419, 2.2033428902729602e-26
270.4652264994786, 2.2244205456707107e-26
305.415620928647, 2.2340248252107504e-26
396.255958695517, 2.2422488490085085e-26
447.44940170998996, 2.2422488490085085e-26
580.5217380990615, 2.2422488490085085e-26
659.3247526502479, 2.2422488490085085e-26
850.4742477942422, 2.2422488490085085e-26
965.9220081895687, 2.2422488490085085e-26
1245.9331852035941, 2.2347724637378196e-26
1415.0454839344518, 2.2304591645431906e-26
1825.2545569792164, 2.2232703325521433e-26
2073.0240236046125, 2.2232703325521433e-26
2705.151908702843, 2.2232703325521433e-26
3054.6409435761216, 2.2235866411597493e-26
3963.2596861270363, 2.2382231030935222e-26
4475.374685345824, 2.2454119350845695e-26
5806.626556086189, 2.2618024720241573e-26
6556.959200896593, 2.2704003150854503e-26
8507.471630935017, 2.2896951401494208e-26
9119.298263682344, 2.296021312301543e-26
