39.17735801198462, 2.3444731978259476e-26
38.04012788763609, 7.017688454784815e-26
37.98795472189518, 5.460759075176774e-26
37.92283888031251, 4.4141556813454757e-26
38.30207051648452, 1.0019625584940635e-25
38.074949800571574, 3.54822013217936e-26
38.51292270682399, 2.876213005492058e-26
38.77812097977041, 1.33536116739412e-25
39.31400853094574, 1.7909426444904824e-25
39.88844706630077, 2.344283261030148e-25
40.64686879823591, 3.0262305000424916e-25
41.63966234377485, 2.0576607681646555e-26
41.81810995441862, 3.5866464889808254e-25
43.35525625524378, 3.7080409293997405e-25
44.75294556410527, 2.2369064588509567e-26
44.44971714615681, 3.3601597546460924e-25
45.25255789257349, 2.4591093309991986e-25
45.87791780741109, 2.0485329981432542e-25
46.35260258794877, 1.7160890122379928e-25
46.51191977567723, 2.70630093649014e-26
46.99316438062606, 1.4037890358416947e-25
47.31675722059044, 1.093418277364131e-25
47.31675722059044, 3.1723138724469016e-26
47.72438353711171, 3.8998314310178175e-26
47.806329232365194, 9.321424828546843e-26
47.97064298183524, 7.556014656034244e-26
47.88841563340621, 6.20261253154057e-26
47.97064298183524, 4.661835220530051e-26
47.97064298183524, 5.363786851530694e-26
