6.25352947552055, 1.545202938861045e-27
7.362803628365249, 1.640545474901966e-27
8.668727054754136, 1.7811206271333915e-27
10.206232835351365, 1.9481953268405327e-27
12.196188792977052, 2.1310001082592674e-27
14.359268385638371, 2.3483170962191044e-27
16.90583205984489, 2.6266258621405498e-27
19.904064584811362, 2.9269994461340677e-27
23.434083776976003, 3.249600795701838e-27
27.589970209943203, 3.6482831775414184e-27
32.48287679731855, 4.095878534106887e-27
38.24342273043573, 4.615541382319941e-27
45.02514150448581, 5.279179604763534e-27
53.00958483813013, 6.015797015291346e-27
62.4097920119311, 6.880768750373642e-27
73.47660799704877, 7.928934947492376e-27
86.50506289708038, 9.273868965850585e-27
103.47518146728034, 1.1133688698979153e-26
121.39124222949162, 1.331633385536851e-26
142.91338086249476, 1.5986380279858652e-26
170.285008377183, 1.93562527412238e-26
200.4789791152274, 2.2639528862418736e-26
236.10610296604816, 2.7251359181466677e-26
280.2345608311041, 3.3013169878547397e-26
331.3166034252911, 4.0614621268186387e-26
391.7090278862368, 5.017942128841468e-26
464.9147046563485, 6.189833396432282e-26
547.5269077180516, 7.627181304017805e-26
652.384095367074, 9.433557738380205e-26
765.3201272296033, 1.1779658894172152e-25
930.1030112508284, 1.501852658135755e-25
1104.2918927785618, 1.9269722933265217e-25
1300.5069990775166, 2.40494284104619e-25
1543.5410266882154, 3.0143126304179113e-25
1832.6176050544912, 3.855230875309144e-25
2175.8201803619345, 4.97818031706631e-25
2592.4489460790355, 6.4111897406113e-25
3041.244865774912, 7.963165806639912e-25
3641.5311669969337, 1.0414943486374573e-24
4287.051914599095, 1.302596643672243e-24
5091.634712740928, 1.7218479385020652e-24
6043.047018590386, 2.21394427879167e-24
7174.769661970732, 2.8497113592795456e-24
8457.832269143208, 3.555620747537752e-24
9931.004578955288, 4.6553907778495516e-24
